DOI,Cited Paper ID,Paper DOI
10.1007/s42001-024-00326-y,0efa2632f2e1edc5c0383f7b4dc257e2806032a0,10.1007/978-1-4614-3223-4
10.1007/s42001-024-00326-y,c9f87abcf26c9a76c02b75bdb1155063767d62eb,10.1016/j.patrec.2011.01.002
10.1007/s42001-024-00326-y,2c411a12f33f15451e1659a3435391962c0cc144,10.1145/1873951.1873965
10.1007/s42001-024-00326-y,7858c5b5f3a097090d24a6eed5439d0622a1afb2,10.21236/ada547371
10.1007/s42001-024-00326-y,104fa9c3294df3a6713d5dccea790b5682037c31,10.3115/1699571.1699591
10.1007/s42001-024-00326-y,b8e698e8a7d968f3dba9040e2f5fafe7e5a2b095,10.1177/0539018405058216
10.1007/s42001-024-00326-y,eb42a490cf4f186d3383c92963817d100afd81e2,10.3115/1073445.1073478
10.1007/s42001-024-00326-y,8e01f162182365c7a275fb6b7ecaafe7b9719673,10.1007/3-540-45054-8_27
10.1007/s42001-024-00326-y,7e85f7d59e37972ec52cbabfef0512588d87f125,10.1162/089976600300015349
10.1007/s42001-024-00326-y,54801c260df5221a9de533d371d3edcc358b4050,10.1109/34.667881
10.1007/s42001-024-00326-y,b84ef5ea6310f400efcd0e738194ab59454d09ac,10.1109/ACV.1996.572008
10.1007/s42001-024-00326-y,19ac010418e54a32c61d6f72a67153ec22e95d9f,10.1117/12.234781
10.1007/s42001-024-00326-y,1c6d4081ea1e1c13afabdc9870e6e27d75facaa0,10.1117/12.205308
10.1007/s42001-024-00326-y,5b1e1696564e5a3021ac3a501c9deeb6c0fbc637,10.1007/BF00130487
10.1007/s42001-024-00326-y,4bd970a37c59c97804ff93cbb2c108e081de3a37,10.1093/IJL/3.4.235
10.1007/s42001-024-00326-y,b78626ce1a562c05b1c06f9c805e839f9760b9ab,10.1109/34.192463
10.1007/s42001-024-00326-y,c24eed5d4938b872da7842cac87af8cb77d2c2b9,10.1109/ICASSP.1989.266771
10.1007/s42001-024-00326-y,ce1e3528047cd01937f6a8aa760640f6b3c8d531,10.1109/TIT.1962.1057692
10.1007/s42001-024-00326-y,498a516d6cf045163ce78485391a74f58de00a14,10.1109/TMM.2022.3160060
10.1007/s42001-024-00326-y,5a38169797fc7e814fd2737504bd3196fcb98e53,10.32604/cmc.2023.040997
10.1007/s42001-024-00326-y,22f84df50ebb1ad08c8508491860965147f3bb0d,10.26599/tst.2021.9010055
10.1007/s42001-024-00326-y,1440c1a3c9fc8a1aab55560004c480fa69644f74,10.1109/ACCESS.2022.3149482
10.1007/s42001-024-00326-y,42a2ad0286d4edb1f2bc45a8f5c6ba1b415075f3,10.1016/j.knosys.2021.106803
10.1007/s42001-024-00326-y,797dddf639ae18422d780dc940cb9032cc194034,10.1016/j.knosys.2021.107238
10.1007/s42001-024-00326-y,d2d7481a52bda466ecc2f197d82937444059f6cf,10.18653/v1/2021.acl-long.28
10.1007/s42001-024-00326-y,2d8aedff05f2000bd7bfa80f98fddb55a41b9ae2,10.1109/ACCESS.2021.3073215
10.1007/s42001-024-00326-y,b23a63bfecb42c5b790790f7d3e7b9ab03021b60,10.1109/TMM.2020.3003648
10.1007/s42001-024-00326-y,ecd0ed5b5d96b4ae793c3dd7a82702816d37116f,10.1109/ACCESS.2021.3069001
10.1007/s42001-024-00326-y,6502ad8e3a06f65a44235f981a3fa0dc4a9e6e35,10.14569/ijacsa.2020.0110174
10.1007/s42001-024-00326-y,d60987f428058426a48adda8a3c3c030a174dfce,10.1109/ACCESS.2020.3024948
10.1007/s42001-024-00326-y,f2512c64d6a9caf34765e32dbcab3814ad57bd4f,10.1016/j.ipm.2019.102141
10.1007/s42001-024-00326-y,0a93e4f60407fa91a010eb215a800539ceaf0d60,10.1109/ACCESS.2020.2986582
10.1007/s42001-024-00326-y,bc9ca5e955e9c92efd877e7b4b16259dbbb5de72,10.1016/j.procs.2020.03.416
10.1007/s42001-024-00326-y,d0afc70cde9ae2437b052564f1292240002f9f73,10.1007/978-3-030-06149-4_8
10.1007/s42001-024-00326-y,668e2ed8881629c989ce1d4eb2221c63b659b1fc,10.1016/j.procs.2019.11.181
10.1007/s42001-024-00326-y,7513e10e7b7efac057720e3693058581fde38313,10.1016/J.PROCS.2019.05.008
10.1007/s42001-024-00326-y,e49485683bd2c1a066cda6a100fb3afd5c605013,10.1016/j.ifacol.2019.12.696
10.1007/s42001-024-00326-y,2e0e3292a75da21917ad258f01a221bdfe8f3d63,10.1007/978-3-031-23804-8_14
10.1007/s42001-024-00326-y,58139f7312d7072aaf25ba7d19f1bca445bfed1e,10.1016/J.PROCS.2018.05.182
10.1007/s42001-024-00326-y,274d30fb7f48a950c1e3f33546417ffc301deab1,
10.1007/s42001-024-00326-y,05a878000170abcd0c6f8208080470858422e17c,10.14569/IJACSA.2017.080603
10.1007/s42001-024-00326-y,c8a32b0810a58540ef0b10ef8a7e7afbfebd1cea,10.1016/J.JKSUCI.2014.03.024
10.1007/s42001-024-00326-y,0c0a64194b1a9347c032d980d79752f5db6a6dd1,10.1016/J.PROCS.2016.05.124
10.1007/s42001-024-00326-y,64cdcd4ce449b6dc495d6ae8aae2583b1b6b5ae3,10.14569/IJACSA.2016.070134
10.1007/s42001-024-00326-y,37bd2b50f66a281ac3466423f60bf1dc876725ec,10.1007/s11042-016-4310-5
10.1007/s42001-024-00326-y,d8d0d92dd282911c7e00361926f2d352a2e03b01,10.1007/978-3-319-25343-5_6
10.1007/s42001-024-00326-y,082098720352cb765da896ad00f6da4bb1799048,10.1016/J.PROCS.2015.03.159
10.1007/s42001-024-00326-y,198098182f0231536597c10b37f2cc5d9e9af54b,10.1016/j.jvcir.2014.11.007
10.1007/s42001-024-00326-y,681a0d64cdeb8af7d0138f7ed42c2589fb5f0d02,10.1016/j.dss.2013.09.004
10.1007/s42001-024-00326-y,fca4e0ba915428e59616c2c8fd3110410b4306f6,10.1007/978-3-319-01778-5_21
10.1007/s42001-024-00326-y,4bfc842cfadc632de84709945c870fb8608162d9,10.1007/978-1-4614-6170-8_110111
10.1007/s42001-024-00326-y,e21e381eddf1778512c6b70808ef69d923b993f5,
10.1007/s42001-024-00326-y,6431d7afe5ccdaac4371d127de986b8edd724588,
10.1007/s42001-024-00326-y,75750903f62fe8ad63571fa7733d519e51a6c0f8,
10.1038/s41598-024-70766-z,4ae2ed0b4784c74a2d4fb360837c1b08f1162ac2,10.1007/s12559-023-10227-3
10.1038/s41598-024-70766-z,4d40dc191f6373ec0de626a1485241141ecb8abd,10.1007/s12065-023-00886-4
10.1038/s41598-024-70766-z,edd7e783576a423c882a687aef41a1ea6c0e32cf,10.1007/s12046-023-02255-4
10.1038/s41598-024-70766-z,726abcff3e3569b253d4f264a427df8946e52e75,10.1016/j.jksuci.2023.101578
10.1038/s41598-024-70766-z,413f2c8e7039f2f0adba4fed4bacf0b779819ddc,10.1007/s10489-023-04471-1
10.1038/s41598-024-70766-z,c918b97e6fe7d613080cd76aacdfa7c4293f3a91,10.1007/s10115-023-01848-z
10.1038/s41598-024-70766-z,55b5c9c9cf56741152e58c42fae51df3048f7184,10.1109/AIST55798.2022.10065221
10.1038/s41598-024-70766-z,e384ea5bb1b1bc007cf80e7ff605630be57b681c,10.1016/j.eswa.2022.119128
10.1038/s41598-024-70766-z,7890ec6f66929e09eeceb3dfa54c2872be883ef9,10.1007/s10489-022-03279-9
10.1038/s41598-024-70766-z,e40a32d84d6d537d8332ece3f1e18857917b9150,10.1038/s41598-021-03011-6
10.1038/s41598-024-70766-z,fb34dbc1b137d875f4b0aa003c91fd7eb4f30f4b,10.1016/J.KNOSYS.2021.107332
10.1038/s41598-024-70766-z,58699820dce5aa582c598552564ff206c6564033,10.1007/s10489-021-02817-1
10.1038/s41598-024-70766-z,5986676050190ba1a32abb0ced683b76e47c228f,10.1007/s10489-021-02724-5
10.1038/s41598-024-70766-z,731ea61c2bd5a94c9ec32664f6aca32b42916f26,10.1016/J.ESWA.2021.115771
10.1038/s41598-024-70766-z,bc9281b70c4f482d16af85b46db30b51e0ec08f0,10.1007/s12559-020-09792-8
10.1038/s41598-024-70766-z,da3bb03b0e77c1216d0a4881a1f17b9ea49330c6,10.1016/j.eswa.2020.114323
10.1038/s41598-024-70766-z,2f27f3c6ed31d451b4451a79154d69f3a18b7b22,10.12694/scpe.v22i1.1839
10.1038/s41598-024-70766-z,5a88b8f1ffd87fd900de225f3d7e87c9f53af7df,10.1016/j.future.2020.08.005
10.1038/s41598-024-70766-z,30ba41b654c8419232edf695e2074f653583ce47,10.1007/s12559-020-09793-7
10.1038/s41598-024-70766-z,49972c290148e033cc1d0e988427695962c49086,10.1016/j.inffus.2020.10.019
10.1038/s41598-024-70766-z,a712cd16069613f9a99260ba5b5783f078b12532,10.1016/j.neucom.2020.02.018
10.1038/s41598-024-70766-z,fb408caae9f1cb143fcebc9d41a38f402b3a3c55,10.1145/3340997.3341012
10.1038/s41598-024-70766-z,a6d3b4a7bd9d127d517cb39fbdadb9c3c0162c45,10.1016/J.IPM.2018.12.005
10.1038/s41598-024-70766-z,2cb8d9aa526119258dc4070cd052d175ef4fa133,10.1111/ITOR.12569
10.1038/s41598-024-70766-z,cfd1e930000474b1449513ca908597740ba128ee,10.1016/j.compeleceng.2017.10.015
10.1038/s41598-024-70766-z,7d2f4173182ba3e532bccb0a7d17e54bc1f090dc,10.1016/j.eswa.2017.08.049
10.1038/s41598-024-70766-z,3e2749f0778c6e6c2feb9ab38cd1b6bddaa9f08e,10.2166/HYDRO.2015.055
10.1038/s41598-024-70766-z,64b2845967cbb577b6eb659c646cae3b6934161c,10.1145/2631775.2631784
10.1038/s41598-024-70766-z,f5b1e55a5e023155ce490bfcede28bcd35d61856,
10.1038/s41598-024-70766-z,fe66f31c8d20fb45249c321b185d8d6104b4f952,10.1007/s10914-006-9013-7
10.1038/s41598-024-70766-z,797dddf639ae18422d780dc940cb9032cc194034,10.1016/j.knosys.2021.107238
10.1038/s41598-024-70766-z,6cc6e73542f739a176de4bd532330a279bf2ef99,
10.1007/s13278-024-01340-8,cc11f5d3d017e8af94a85bef3b7baa30f40c1ad3,10.1007/s13278-023-01168-8
10.1007/s13278-024-01340-8,e333dd8a1822b73acc02d67874d9a7c8d3cfc781,10.3390/su151612334
10.1007/s13278-024-01340-8,376a79eb0bb4dd7bab1d7761ccbb65811325ae0e,10.3390/data8050090
10.1007/s13278-024-01340-8,f0c3a3cf5a42a282f75fc6749c64cb3dfb8789b2,10.1016/j.asoc.2023.110404
10.1007/s13278-024-01340-8,31a5ca5a928a735145d50b67ff64c1ccde4a124f,10.4324/9781003399834
10.1007/s13278-024-01340-8,15d854e50fc91015cb690788c538a953930acb4d,10.1007/s13278-023-01048-1
10.1007/s13278-024-01340-8,0288c422c78bfdd30c2362ecb85ef8acc21df028,10.1111/rsp3.12632
10.1007/s13278-024-01340-8,edaa781ea1822d369de89240adc657dd17851d70,10.1016/j.jbusres.2022.113423
10.1007/s13278-024-01340-8,5c97a7839c42c1febfe2e0ccabc3df2d5d7c1114,10.1016/j.ipm.2022.103152
10.1007/s13278-024-01340-8,d268dfe022c5ccf064bc4d3094745d126876fbbb,10.1016/j.tbs.2022.10.007
10.1007/s13278-024-01340-8,23337fe6bf7e0f137bf781eea6f0ebd748724a30,10.3390/mti7010005
10.1007/s13278-024-01340-8,76a8a87c2778e1ca719bfda8d2772e2505c66fb9,10.1016/j.puhip.2022.100345
10.1007/s13278-024-01340-8,cc0ec033f9ee11dd60765df842b876f1d9807aef,10.1016/j.giq.2022.101775
10.1007/s13278-024-01340-8,522061a726e005d1838e6596fd77054ecc0f802e,10.1016/j.heliyon.2022.e10894
10.1007/s13278-024-01340-8,0122baeb3773884dfc71eb4b9d377b0b8f45870e,10.1093/joc/jqac034
10.1007/s13278-024-01340-8,64a6a59b447769a673eb3b8c81ac4060a6733461,10.1057/s41254-022-00271-5
10.1007/s13278-024-01340-8,1d4bd4104e4cde7faa06b7bef936da8de4cb0fe0,10.1016/j.heliyon.2022.e10146
10.1007/s13278-024-01340-8,212ad044aec57eec03984ef70bc6eb628825f599,10.3390/s22114157
10.1007/s13278-024-01340-8,2a8420c6228042d55e18844729c055fd0231c15c,10.5120/ijca2022922078
10.1007/s13278-024-01340-8,18cae1a44c81afce80dd2e1256c8ca85a4f316a4,10.1080/17538068.2022.2054196
10.1007/s13278-024-01340-8,5ac5dc2a229b20fa126f27ef900a309e17339ac3,10.3126/unityj.v3i01.43335
10.1007/s13278-024-01340-8,fb265caeab2cdba16d70733a844ec4455aa1fab5,10.1016/j.giq.2022.101684
10.1007/s13278-024-01340-8,eb05f52f9fa8e250111ca3564e8e0c1191b759c1,10.3389/fcomp.2021.775368
10.1007/s13278-024-01340-8,c55efc0b407e0bdd6267254ca7eb88780a005b89,10.1016/j.dss.2021.113707
10.1007/s13278-024-01340-8,684507065ee9d4d4b935d6a2572182ca7628de55,10.1016/j.techfore.2021.121306
10.1007/s13278-024-01340-8,c4e98b8e4482b166750e4a211a99632f08778c34,10.18267/j.aip.155
10.1007/s13278-024-01340-8,34a2c02d63a566c36636328e3bac9cbd40daca95,10.1007/s13278-021-00776-6
10.1007/s13278-024-01340-8,619b12b8aba54309311745e14c58ecdb7dc1ae22,10.3390/info12050204
10.1007/s13278-024-01340-8,e104f31ab44a147d0ac5a8cc69780b58621eb495,10.3390/info12020078
10.1007/s13278-024-01340-8,b2ce3c60e20bac8ba47a5d9d1ec43cb4ca7deb0d,10.35609/gcbssproceeding.2020.11(48)
10.1007/s13278-024-01340-8,71fd53d8fd7fdc4496ae2b161b5fa9db5dca8421,10.1016/j.ssci.2022.105796
10.1007/s13278-024-01309-7,76baaafbef577644274428df180584445e9e925c,10.1007/s13278-023-01063-2
10.1007/s13278-024-01309-7,14861349b075f28cba3a78539a16b18f83e5bbed,10.1007/s13278-023-01030-x
10.1007/s13278-024-01309-7,ab63b70891b2e8859a6844f68659f8b0f13315a4,10.1007/s42979-021-00889-x
10.1007/s13278-024-01309-7,c8c577d6a8cf3fc7645f72529c91a088df986284,10.1007/s13278-021-00799-z
10.1007/s13278-024-01309-7,992279ec6cebad11686bbc69891e98eabda3e688,10.1080/08839514.2021.1993003
10.1007/s13278-024-01309-7,34a2c02d63a566c36636328e3bac9cbd40daca95,10.1007/s13278-021-00776-6
10.1007/s13278-024-01309-7,78abb4da15c4fbea01c8dbd008e2b33478e3d213,10.1007/s41870-021-00726-7
10.1007/s13278-024-01309-7,a0add244ed2221da4aa51e11945eda3355977db7,10.3390/ijgi10070474
10.1007/s13278-024-01309-7,914d76fc478c360bcab37447d8c7e04d4f0b7882,10.1080/08820538.2021.1903945
10.1007/s13278-024-01309-7,557a764990294665d0296d2a786bbc870b186651,10.1007/s13278-021-00729-z
10.1007/s13278-024-01309-7,60e3b9d3207e2117f7c18c5dc0983a69a128ebab,10.2196/27078
10.1007/s13278-024-01309-7,b2a9128decfbcb4ef365a89fe546057a91155994,10.1016/J.MATPR.2020.11.139
10.1007/s13278-024-01309-7,4708a0e3b76f53e2bf8d9e244db4bd036ee47070,10.1016/j.bspc.2020.102244
10.1007/s13278-024-01309-7,8a941362ad0b5650c6425f8f2291ddda24042886,10.1007/s11063-020-10279-8
10.1007/s13278-024-01309-7,cb497b20846c4ff1592111b114e7c5c510b94b4b,10.1016/j.cose.2019.101710
10.1007/s13278-024-01309-7,1caff4f7855bc84f469063e99f33f4d36abea221,10.1073/pnas.1909888116
10.1007/s13278-024-01309-7,56cd0b61590bd66a8345fcc751f08f1769ad4bb5,10.1007/s13721-019-0207-3
10.1007/s13278-024-01309-7,55f97c0632e1d4098ef4de98146d8e4fd9a6432c,10.1080/10410236.2019.1673950
10.1007/s13278-024-01309-7,79d298008acc8c3d6e185932294960587d3bbafb,10.1007/s40123-019-0188-4
10.1007/s13278-024-01309-7,49356eb7c795776fe16efd0a9fe3fd7c2dae8c81,10.1371/journal.pone.0207982
10.1007/s13278-024-01309-7,80949267f588ac406e2169b3b98ece573ed17da8,10.1371/journal.pone.0219126
10.1007/s13278-024-01309-7,fd9898d7841c0f9039a9d4ba770bd3615eefc3b9,10.1016/J.JVAL.2017.08.2408
10.1007/s13278-024-01309-7,d38f36285d6ea533cef55c4e54a0cb2fc72574ee,10.1109/SST.2017.8188703
10.1007/s13278-024-01309-7,71709bfac702a5f87e79447c13fb71eb6b0cc913,10.1371/journal.pone.0177726
10.1007/s13278-024-01309-7,00bfab2caba705be7d9bd29ef2128b0154ce6c20,10.1016/j.neucom.2013.01.063
10.1007/s13278-024-01309-7,0a3ef466758d03c0f7c4e1657ca394ce54d55430,10.1159/000329603
10.1007/s13278-024-01309-7,d637969ae6f3d108e70b80af67013ac9ec7a0f18,10.1177/112067210901900409
10.1007/s13278-024-01309-7,3f72c21666c4ff5fd16a5f7607883d355873fe92,10.1016/J.AJO.2007.04.048
10.1007/s13278-024-01309-7,3258d7ac41a4f5559ecf00902801f7cd77e397cc,10.1016/j.bspc.2020.102355
10.1007/s13278-024-01309-7,50538b34454aae2b6c2d7caa8e2d72dfd65c6549,10.1016/j.compmedimag.2016.07.012
10.1007/s44196-024-00589-3,4be6dc1e5f1e2008feb376515a6109d7b91775d6,10.3390/app13169428
10.1007/s44196-024-00589-3,f05da4393a4cfc4212ea825624b3fc8c3ac0f3ed,10.1007/s42979-023-01995-8
10.1007/s44196-024-00589-3,3f9fd9d962a669470bcf716beeea0e38c374d2de,10.1177/16094069221144940
10.1007/s44196-024-00589-3,2aa32aa6dd4ad3798941c98762167999e5511eac,10.1016/j.jss.2023.111623
10.1007/s44196-024-00589-3,b244b5af805344d6f904d1c90b90eaf1d0978fdf,10.3390/su142113998
10.1007/s44196-024-00589-3,6afbf1d20d017ea7849c35841ab158a8e2916a82,10.1007/s10489-022-04078-y
10.1007/s44196-024-00589-3,109986afbf3264db9346c16a5b8159143707b053,10.1007/s13278-022-00913-9
10.1007/s44196-024-00589-3,e4fe3dd3a15ec373e4bbcc72e2be73d2eef703bc,10.1155/2022/5211949
10.1007/s44196-024-00589-3,57b2b42b20ebde1f33484f63744b26b30c9158ee,10.7759/cureus.24601
10.1007/s44196-024-00589-3,6cc3ef300638398e538461746525d9da47703721,10.1186/s13638-022-02106-6
10.1007/s44196-024-00589-3,a015f7f44a08451240ab47ea421d20d86b718068,10.1007/s10489-022-04221-9
10.1007/s44196-024-00589-3,8e06f3e522e551c8a224f8c6a39394eda172f3b3,10.1007/s13202-021-01402-z
10.1007/s44196-024-00589-3,6a9d593274e0ae2cdaab85dfd5a90aa33db649f5,10.1145/3457206
10.1007/s44196-024-00589-3,012b7d9f1fcc7166b6ea7f09dcddba4781990cf2,10.1016/j.cmpb.2021.106248
10.1007/s44196-024-00589-3,8f59ed3581c9d60fb0cb05aa53a2af15bf83734e,10.1016/j.cosrev.2021.100413
10.1007/s44196-024-00589-3,73d79ae738fd4e2b0e5788b4ed069543924ed5c4,10.3390/healthcare8020111
10.1007/s44196-024-00589-3,8a8c4948fc6b8b0eaa00effabccfa215fb6aa4ee,10.3390/app10082973
10.1007/s44196-024-00589-3,ab46780690f1dc93ef9e4c2c16c90940a270b028,10.1016/j.physa.2019.122272
10.1007/s44196-024-00589-3,299c31b1969074c5d089d3bdd6b97846c5327579,10.1007/s12178-020-09600-8
10.1007/s44196-024-00589-3,06896fc0a0cb2a39ed9e9018e314977f3920ca25,10.1126/science.aaw8243
10.1007/s44196-024-00589-3,84fea68aead8d970bd88b98ccfeff93c12f448b9,10.3390/MAKE1030048
10.1007/s44196-024-00589-3,a1208a09dbdc7a00224fd4beb24f2d6fdd891095,10.11591/IJEECS.V14.I3.PP1508-1517
10.1007/s44196-024-00589-3,feb120cb4774fe93f020aafc5fa426aa6c8ab036,10.1080/17517575.2018.1557256
10.1007/s44196-024-00589-3,6d67ddd0855c60ada2fb4151f0f944feffdaf357,10.1088/1742-6596/1142/1/012012
10.1007/s44196-024-00589-3,7596e7807497c7720bfaf048f74e6423901f7519,10.1016/j.engappai.2018.07.008
10.1007/s44196-024-00589-3,fdd755beecaae213f31a1fb02869618dea35165b,10.1088/1742-6596/933/1/012012
10.1007/s44196-024-00589-3,49ac3db7e97359e6d44cb4eacfbe019d27d5468b,10.1080/21645515.2017.1379639
10.1007/s44196-024-00589-3,6f78b5608fed43f106da192f12e09d9edbd2fce0,10.1257/JEP.31.2.211
10.1007/s44196-024-00589-3,d422df8bff4e677a3077635db116679d25142bfc,10.1126/science.aaa8415
10.1007/s44196-024-00589-3,893a7fe594ca08441a0c5141fc3ebe48e7ef7223,10.1002/9781118266502
10.1007/s44196-024-00589-3,e36ab763070fbf59cd9a85ede508a3852f006d1e,10.1609/icwsm.v6i1.14243
10.1007/s44196-024-00589-3,ecf74af9e8780920913ed6be7133553e36f4e8cb,10.1016/j.robot.2008.09.009
10.1007/s44196-024-00589-3,69df1caff94c73addf54d6f43e803cbb0932ace4,10.1080/01431160412331269698
10.1007/s44196-024-00589-3,1679beddda3a183714d380e944fe6bf586c083cd,10.1214/AOS/1013203451
10.1007/s44196-024-00589-3,14e53403a0055dbe5faaf9f1f3be96ca0e692a4d,10.1023/A:1007614523901
10.1007/s44196-024-00589-3,9ead516a76073e56d6740f85cd4b2465ebb44dd0,10.32604/cmc.2023.035910
10.1007/s44196-024-00589-3,9e98c7ae6d81591497d3a392aa9e1c1a9d731bb0,10.3390/sym13020247
10.1007/s44196-024-00589-3,539c2adc9bb3eb5daae8ac1917e0b81e89c170ae,10.1016/j.imu.2020.100307
10.1007/s44196-024-00589-3,751416c1a724fe62813e7f22b408b9879f45ebe1,10.1016/J.RSE.2017.09.029
10.1007/s44196-024-00589-3,4f8d648c52edf74e41b0996128aa536e13cc7e82,10.1142/S1793351X16500045
10.1007/s44196-024-00589-3,b0f4ac849034cab66d3a200e398098cbe7697e73,10.1515/cogl.2001.014
10.1186/s12544-024-00651-3,8890e1b58d90893b6729c1021f94b668c880cfca,10.1088/1742-6596/1918/4/042155
10.1186/s12544-024-00651-3,f66e06c5e290186ae807887a8e46ff5d96989637,10.17762/TURCOMAT.V12I5.2176
10.1186/s12544-024-00651-3,89ff213a583c8f2cc4461ec028d77f6a58d3d612,10.1016/J.ASOC.2021.107373
10.1186/s12544-024-00651-3,3b3af88e7f236f5709a6d40d835df7a8146f70a1,10.1061/(asce)cp.1943-5487.0000943
10.1186/s12544-024-00651-3,e71ccdd823184139e8c9a2f0b077842f4053c05f,10.1515/fjsb-2020-0074
10.1186/s12544-024-00651-3,74162bfce43fed9ad6265b665c3d8469466994e5,10.1371/journal.pone.0241957
10.1186/s12544-024-00651-3,fefcd902425decb5ea6bd07e35a63ae40c76e5de,10.1016/j.tbs.2020.05.005
10.1186/s12544-024-00651-3,485c07c2e4bbfe18de31c3e5d27810f758e7ec35,10.1109/CDS49703.2020.00040
10.1186/s12544-024-00651-3,ea7e998befd9ec6baeff9e3d9b5c8a87bffe3ee7,10.1016/j.erss.2020.101454
10.1186/s12544-024-00651-3,97ed36a40d3cc1a1a0cd305bd55372bc7664dd04,10.4081/gh.2020.882
10.1186/s12544-024-00651-3,5114fb59da01a5ddd0e2a8fae3cfedd9474d31f6,10.1016/j.jclepro.2020.120404
10.1186/s12544-024-00651-3,bcb1cd0902fde2a19a9b0ec529ff25738ea63d7d,10.31124/advance.12192693.v1
10.1186/s12544-024-00651-3,881c72e23eb0f15ad0fb5b8fd5a2acdc1993d289,10.2196/16833
10.1186/s12544-024-00651-3,701b847e73d4f188b1b38817166bde122e4ea7d3,10.1186/s13673-019-0205-6
10.1186/s12544-024-00651-3,b50b3fc7e4e7f9e58eb394975041378203d40fb3,10.1109/IWBIS.2019.8935700
10.1186/s12544-024-00651-3,95a406d1f54620ab5069c738f5a9ccb144839724,10.1080/23801883.2019.1657639
10.1186/s12544-024-00651-3,fd493cd75a2632d44e9e847e1c599e2bbcc84dc0,10.3390/SU11071965
10.1186/s12544-024-00651-3,0f66cdf08c7679d83aceecbbc158c8cd88cb73ef,10.1016/J.IATSSR.2018.09.002
10.1186/s12544-024-00651-3,5c0c5373a70234dd728b389fdfb2fa481b59853b,10.1016/J.JCLEPRO.2018.12.003
10.1186/s12544-024-00651-3,c692039333678ac2ebd84fff8ec0a003d8cda494,10.1016/B978-0-12-815458-8.00005-0
10.1186/s12544-024-00651-3,56dec6cb0f5d05fae77f3e85ad3c3100302e4710,10.1109/UCC-Companion.2018.00047
10.1186/s12544-024-00651-3,3170843b9b4c640967b4c0879033ca626b779fb3,10.1007/978-3-030-00825-3_11
10.1186/s12544-024-00651-3,dec9e9fe111b268cee43a3112df05ab4ace09dca,10.1142/S2424862218500033
10.1186/s12544-024-00651-3,6562b3275493ea1d329a8871f33b448896246fd1,
10.1186/s12544-024-00651-3,c6161afef03c91a65354e9a2138d7e1b9559116c,10.1186/s13673-017-0116-3
10.1186/s12544-024-00651-3,5a70d42e0ad9b263044aeab33cdfefdc6ee39625,10.1016/j.ipm.2017.10.006
10.1186/s12544-024-00651-3,df5160bea658ce2c26d71f946a3f194210cb309f,10.5430/IJHE.V6N5P26
10.1186/s12544-024-00651-3,6acc354bd1091bb56ba6096ddc3267b468228cab,10.3837/tiis.2017.06.011
10.1186/s12544-024-00651-3,474946d8692392cad509320774b403817c02ba59,
10.1186/s12544-024-00651-3,66791088ffdcfe01f070cbf0a2d70b5d9e7f7b67,10.1177/0002764217717559
10.1186/s12544-024-00651-3,7849a9929595b29caa1503d8acaa9c475b43fae2,10.1145/3038912.3052614
10.1186/s12544-024-00651-3,2e6e2147f0769de744d8b0cac30eeab74b84af37,10.14361/dcs-2016-0208
10.1186/s12544-024-00651-3,a7a2884dd19d1984541c5ba23f628c25812bff64,10.5815/ijieeb.2016.04.07
10.1186/s12544-024-00651-3,adba05ebcd45b6a644f88b5a7da7fd88cc57ba63,10.1109/DSAA.2015.7344888
10.1186/s12544-024-00651-3,364d99f740b107bc28964c984be76ebc2dff2424,10.9717/KMMS.2015.18.11.1391
10.1186/s12544-024-00651-3,32bebd75012f43840ada24c6ab3c917d6dff99bf,10.1016/j.inffus.2015.08.005
10.1186/s12544-024-00651-3,2aa5eb9999ae18ccf63ef224e2553a1ac3e625e8,10.1145/2653481.2653491
10.1186/s12544-024-00651-3,bb75002cb73ec5c11a55258d56bc6353ea5032fa,10.1007/s00146-014-0549-4
10.1186/s12544-024-00651-3,8a92831841307b513ca9c1b2c65499b08eb4c156,10.1609/icwsm.v8i1.14578
10.1186/s12544-024-00651-3,7a6b0e84893186577f3602691708d77fdb6048f9,10.1017/CBO9781139088510
10.1186/s12544-024-00651-3,d74624e8a5c8e8227615895c40e2b3ea8367de27,10.1609/icwsm.v8i1.14517
10.1186/s12544-024-00651-3,e78e91dce4d415494ec83548101bef08e70071b4,10.1016/J.ERSS.2014.02.003
10.1186/s12544-024-00651-3,7a4ed9a19b20b1f3e3c79598d0e828e26c723dc0,10.1109/ICSTCC.2013.6689032
10.1186/s12544-024-00651-3,084e79a70e8e15dad22bc3897cf9ce858ec952dc,10.1109/MIS.2013.28
10.1186/s12544-024-00651-3,dc1371822b38539f56f9e7ece91486fe45c138d6,10.1016/J.JTRANGEO.2012.01.021
10.1186/s12544-024-00651-3,29ba2d50a6c0567826789d4e85858b47b4d58e87,10.1016/J.EIST.2011.02.002
10.1186/s12544-024-00651-3,3131d1e0562cf3fcf80229da19852999b7631471,10.1057/palgrave.ejis.3000350
10.1186/s12544-024-00651-3,897d119af46ee3aee58a340575a9e0c39f75941b,10.1007/978-981-13-8759-3_11
10.1186/s12544-024-00651-3,429049f57dd0f3848581bb1c6640685fb0b41067,10.4135/9781473984066.n6
10.1186/s12544-024-00651-3,1ecd7ee50484ea91f1933bbd68fc666fbac107d9,10.4018/IJDWM.2018010103
